id,Sentence,Aspect Term,polarity,from,to
1630,"The anti-pasta was excellent, especially the calamari, as were the filling pasta mains.",anti-pasta,positive,4,14
1630,"The anti-pasta was excellent, especially the calamari, as were the filling pasta mains.",calamari,positive,45,53
1630,"The anti-pasta was excellent, especially the calamari, as were the filling pasta mains.",filling pasta mains,positive,67,86
1907,The waitress suggested glasses of wine that went very well with the food.,waitress,positive,4,12
1907,The waitress suggested glasses of wine that went very well with the food.,food,neutral,68,72
1907,The waitress suggested glasses of wine that went very well with the food.,glasses of wine,positive,23,38
1535,"They might be all business at the counter when you give your order, but their food says I love you.",food,positive,78,82
1535,"They might be all business at the counter when you give your order, but their food says I love you.",counter,negative,34,41
3202,"We are very particular about sushi and were both please with every choice which included: ceviche mix (special), crab dumplings, assorted sashimi, sushi and rolls, two types of sake, and the banana tempura.",sushi,positive,29,34
3202,"We are very particular about sushi and were both please with every choice which included: ceviche mix (special), crab dumplings, assorted sashimi, sushi and rolls, two types of sake, and the banana tempura.",ceviche mix (special),positive,90,111
3202,"We are very particular about sushi and were both please with every choice which included: ceviche mix (special), crab dumplings, assorted sashimi, sushi and rolls, two types of sake, and the banana tempura.",crab dumplings,positive,113,127
3202,"We are very particular about sushi and were both please with every choice which included: ceviche mix (special), crab dumplings, assorted sashimi, sushi and rolls, two types of sake, and the banana tempura.",assorted sashimi,positive,129,145
3202,"We are very particular about sushi and were both please with every choice which included: ceviche mix (special), crab dumplings, assorted sashimi, sushi and rolls, two types of sake, and the banana tempura.",sushi,positive,147,152
3202,"We are very particular about sushi and were both please with every choice which included: ceviche mix (special), crab dumplings, assorted sashimi, sushi and rolls, two types of sake, and the banana tempura.",rolls,positive,157,162
3202,"We are very particular about sushi and were both please with every choice which included: ceviche mix (special), crab dumplings, assorted sashimi, sushi and rolls, two types of sake, and the banana tempura.",sake,positive,177,181
3202,"We are very particular about sushi and were both please with every choice which included: ceviche mix (special), crab dumplings, assorted sashimi, sushi and rolls, two types of sake, and the banana tempura.",banana tempura,positive,191,205
449,Try their plain pizza with fresh garlic or eggplant.,plain pizza,positive,10,21
449,Try their plain pizza with fresh garlic or eggplant.,garlic,positive,33,39
449,Try their plain pizza with fresh garlic or eggplant.,eggplant,positive,43,51
927,"Ok, so the servers wander around a little clueless, but there's more than enough servers for the crowd they get -- it's fine, you just have to make a small effort to get their attention.",servers,negative,11,18
927,"Ok, so the servers wander around a little clueless, but there's more than enough servers for the crowd they get -- it's fine, you just have to make a small effort to get their attention.",servers,conflict,81,88
585,Good luck getting a table.,getting a table,negative,10,25
345,The service is awful.,service,negative,4,11
1494,"The takeout menu says to keep an eye out for an expanded menu offering more italian dishes, I can't wait!",takeout menu,positive,4,16
1494,"The takeout menu says to keep an eye out for an expanded menu offering more italian dishes, I can't wait!",menu,positive,57,61
1494,"The takeout menu says to keep an eye out for an expanded menu offering more italian dishes, I can't wait!",italian dishes,positive,76,90
3194,"I am not the most experienced person when it comes to Thai food, but my friend who took me there is.",Thai food,neutral,54,63
2393,Regardless of whether there are two people or two hundred people ahead of you the hostess will take your name and tell you Five minutes.,hostess,positive,82,89
1278,The pizza is good though.,pizza,positive,4,9
2201,bottles of wine are cheap and good.,bottles of wine,positive,0,15
620,"The have over 100 different beers to offer thier guest so that made my husband very happy and the food was delicious, if I must recommend a dish it must be the pumkin tortelini.",beers,positive,28,33
620,"The have over 100 different beers to offer thier guest so that made my husband very happy and the food was delicious, if I must recommend a dish it must be the pumkin tortelini.",food,positive,98,102
620,"The have over 100 different beers to offer thier guest so that made my husband very happy and the food was delicious, if I must recommend a dish it must be the pumkin tortelini.",pumkin tortelini,positive,160,176
620,"The have over 100 different beers to offer thier guest so that made my husband very happy and the food was delicious, if I must recommend a dish it must be the pumkin tortelini.",dish,positive,140,144
3541,They didn't give us the dinner special until we asked for it.,dinner special,negative,24,38
865,You must have the crabmeat lasagna which is out of this world and the chocolate bread pudding for dessert.,crabmeat lasagna,positive,18,34
865,You must have the crabmeat lasagna which is out of this world and the chocolate bread pudding for dessert.,chocolate bread pudding,positive,70,93
865,You must have the crabmeat lasagna which is out of this world and the chocolate bread pudding for dessert.,dessert,positive,98,105
375,"word of advice, save room for pasta dishes and never leave until you've had the tiramisu.",pasta dishes,positive,30,42
375,"word of advice, save room for pasta dishes and never leave until you've had the tiramisu.",tiramisu,positive,80,88
2126,Very good service and very good prices.,service,positive,10,17
2126,Very good service and very good prices.,prices,positive,32,38
2078,I recently went to this restaurant with some co-workers for lunch and had an amazing time.,lunch,neutral,60,65
846,"The service was impeccable and unobtrusive -- the staff knows what they are there to do -- to know their menu, present your meal, and attend to your needs.",service,positive,4,11
846,"The service was impeccable and unobtrusive -- the staff knows what they are there to do -- to know their menu, present your meal, and attend to your needs.",staff,positive,50,55
846,"The service was impeccable and unobtrusive -- the staff knows what they are there to do -- to know their menu, present your meal, and attend to your needs.",menu,neutral,105,109
846,"The service was impeccable and unobtrusive -- the staff knows what they are there to do -- to know their menu, present your meal, and attend to your needs.",meal,neutral,124,128
2158,Ess-A-Bagel (either by Sty-town or midtown) is by far the best bagel in NY.,bagel,positive,63,68
1578,Our food was great too!,food,positive,4,8
1319,"The most annoying thing, though, is the fact that the servers seem to be trained to drive revenue.",servers,negative,54,61
1175,"Get your food to go, find a bench, and kick back with a plate of dumplings.",food,neutral,9,13
1175,"Get your food to go, find a bench, and kick back with a plate of dumplings.",plate of dumplings,positive,56,74
