id,Sentence,Aspect Term,polarity,from,to
2323,I like how the Mac OS is so simple and easy to use.,use,positive,47,50
1804,"While Apple's saving grace is the fact that they at least stand behind their products, and their support is great, it would be nice if their products were more reliable to justify the premium.",support,positive,97,104
1426,"I was ready to take it back for a refund, but the Geek Squad camed through and pointed me in the right direction to get it fixed.",Geek Squad,positive,50,60
138,only good thing is the graphics quality.,graphics quality,positive,23,39
1192,"The other lock-up problems are from a myriad of causes, the most common being a corrupted version of Appleworks which can render the browser useless.",Appleworks,negative,101,111
1192,"The other lock-up problems are from a myriad of causes, the most common being a corrupted version of Appleworks which can render the browser useless.",browser,negative,133,140
1691,The paint wears off easily due to the keyboard being farther back than usual.,paint,negative,4,9
1691,The paint wears off easily due to the keyboard being farther back than usual.,keyboard,negative,38,46
537,I had purchased it from a major electronics store and took it to their service department to find out what the problem was.,service department,neutral,71,89
541,The store honored their warrenty and made the comment that they don't even recommend the HP brand because of the problems with their warrentys.,warrenty,positive,24,32
541,The store honored their warrenty and made the comment that they don't even recommend the HP brand because of the problems with their warrentys.,warrentys,negative,133,142
3043,I always use a backup hard disk to store important files at all times.,hard disk,neutral,22,31
505,"They sent out the box right away for me to send in my computer, they paid postage and whatnot, but when I got my computer back it still wasn't running right, and now my CD drive wasn't reading anything!",CD drive,negative,169,177
505,"They sent out the box right away for me to send in my computer, they paid postage and whatnot, but when I got my computer back it still wasn't running right, and now my CD drive wasn't reading anything!",running,negative,143,150
569,But the screen size is not that bad for email and web browsing.,screen size,positive,8,19
569,But the screen size is not that bad for email and web browsing.,web browsing,neutral,50,62
3081,Once I removed all the software the laptop loads in 15-20 seconds.,software,negative,23,31
3081,Once I removed all the software the laptop loads in 15-20 seconds.,loads,neutral,43,48
308,On my PowerBook G4 I would never use the trackpad I would use an external mouse because I didn't like the trackpad.,trackpad,negative,41,49
308,On my PowerBook G4 I would never use the trackpad I would use an external mouse because I didn't like the trackpad.,external mouse,neutral,65,79
308,On my PowerBook G4 I would never use the trackpad I would use an external mouse because I didn't like the trackpad.,trackpad,negative,106,114
2796,This computer doesn't do that well with certain games it can't play some and it becomes too hot while playing games.,games,negative,48,53
2333,"Obviously one of the most important features of any computer is the ""human interface.",features,neutral,36,44
2333,"Obviously one of the most important features of any computer is the ""human interface.",human interface,neutral,69,84
3049,"Yeah, of course smarty pants ""fix it now"")Software - Compared to the early 2011 edition I did see inbuilt applications crashing and it prompted me to send the report to Apple (which I promptly did).",inbuilt applications,negative,98,118
3049,"Yeah, of course smarty pants ""fix it now"")Software - Compared to the early 2011 edition I did see inbuilt applications crashing and it prompted me to send the report to Apple (which I promptly did).",Software,negative,42,50
2660,The body is a bit cheaply made so it will be interesting to see how long it holds up.,body,negative,4,8
206,The i5 blows my desktop out of the water when it comes to rendering videos.,i5,negative,4,6
2138,"With a mac you don't have to worry about antivirus software or firewall, it's so wonderful.",antivirus software,neutral,41,59
2138,"With a mac you don't have to worry about antivirus software or firewall, it's so wonderful.",firewall,neutral,63,71
2392,"Am very glad I bought it, great netbook, low price.",price,positive,45,50
9,The Apple team also assists you very nicely when choosing which computer is right for you :),Apple team,positive,4,14
1867,"I think part of the problem with this computer is Vista, yet I know Vista isn't the entire issue because my latest purchase was my Acer and it also has Vista (I should have waited the few months to get the next operating system).",Vista,negative,50,55
1867,"I think part of the problem with this computer is Vista, yet I know Vista isn't the entire issue because my latest purchase was my Acer and it also has Vista (I should have waited the few months to get the next operating system).",Vista,negative,68,73
1867,"I think part of the problem with this computer is Vista, yet I know Vista isn't the entire issue because my latest purchase was my Acer and it also has Vista (I should have waited the few months to get the next operating system).",operating system,neutral,211,227
1867,"I think part of the problem with this computer is Vista, yet I know Vista isn't the entire issue because my latest purchase was my Acer and it also has Vista (I should have waited the few months to get the next operating system).",Vista,negative,152,157
2377,The video chat is the only thing that is iffy about it but im sure once they unpdate the next version on the macbook book the quality of it will be better.,video chat,negative,4,14
2377,The video chat is the only thing that is iffy about it but im sure once they unpdate the next version on the macbook book the quality of it will be better.,quality,conflict,126,133
2928,That whole experience was just ridiculous we sent it in and after they told us that we had to pay $175 to fix it we were like we will just by a portable mouse which would be way cheaper but they refused to send the laptop back until we paid the $175 and it was fixed.,mouse,positive,153,158
